,SalePrice,MSZoning,HeatingQC,BedroomAbvGr,GarageArea,YrSold,YearBuilt,LotArea,FullBath,YrSold - YearBuilt
212,199954.072465842,RL,Ex,4,730.0,2009,2003,13262,3,6
213,180690.274752587,RL,Gd,3,871.0,2009,2006,9658,2,3
214,163099.3096358,RL,Ex,2,484.0,2009,2005,6904,2,4
215,140791.922472443,RL,Ex,1,624.0,2009,2005,5122,2,4
216,166481.86647592,RL,Ex,2,484.0,2009,2007,10307,2,2
217,172080.434496773,RL,Ex,2,949.0,2009,2004,14836,2,5
218,191719.161659178,RL,Ex,3,685.0,2009,2003,15262,2,6
219,160741.098612515,RL,Ex,2,649.0,2009,2008,7390,2,1
220,157829.546854733,RL,Ex,2,539.0,2009,2008,6472,2,1
221,196896.748596341,RL,Ex,3,701.0,2009,2002,16770,2,7
222,159675.423990355,RL,Ex,2,478.0,2009,2003,3480,2,6
223,182084.790901946,RL,Ex,3,390.0,2009,2005,10928,2,4
224,179233.926374487,RL,Ex,3,392.0,2009,2005,8918,2,4
225,155774.270901623,RL,Ex,2,397.0,2009,2005,3182,2,4
226,181354.326716058,RL,Ex,3,400.0,2009,2004,9434,2,5
227,179605.563663918,RL,Ex,3,436.0,2009,2004,7984,2,5
228,181609.34866147,RL,Ex,3,434.0,2009,2004,10125,2,5
229,178221.531623281,RL,Ex,3,400.0,2009,2003,8965,2,6
230,175559.920735795,RL,Ex,3,393.0,2009,2003,8174,2,6
231,200328.822792041,RL,Ex,4,644.0,2009,2002,12891,2,7
232,178630.060559899,RL,Ex,3,400.0,2009,2004,9734,2,5
233,177174.535221728,RL,Ex,3,394.0,2009,2000,8433,2,9
234,172515.687368714,RL,Ex,3,400.0,2009,1999,7750,2,10
235,204032.992922943,RL,Ex,4,658.0,2009,1999,15896,2,10
236,176023.232787689,RL,Ex,3,410.0,2009,1999,7848,2,10
237,202202.073341595,RL,Ex,4,810.0,2009,2000,12720,2,9
238,181734.480075862,RL,Ex,3,815.0,2009,1994,10750,2,15
239,183982.158993126,RL,Ex,3,647.0,2009,1995,9085,2,14
240,188007.94241481,RL,Ex,3,623.0,2009,1993,11692,2,16
241,185922.966763517,RL,Ex,3,972.0,2009,2008,11194,2,1
242,183978.544874918,RL,Ex,3,726.0,2009,2008,10206,2,1
243,177199.618638821,RL,Ex,3,844.0,2009,2007,10130,2,2
244,181878.647956764,RL,Ex,3,492.0,2009,2006,9139,2,3
245,173622.088728263,RL,Ex,2,795.0,2009,2005,11128,2,4
246,180728.168562655,FV,Ex,3,529.0,2009,2008,7993,2,1
247,176477.026606328,FV,Ex,3,625.0,2009,2008,8640,2,1
248,184282.266697609,FV,Ex,3,984.0,2009,2007,12606,2,2
249,162062.47538448,FV,Ex,2,692.0,2009,2006,7500,2,3
250,182550.070992189,FV,Ex,3,782.0,2009,2006,10603,2,3
251,180987.949624695,FV,Ex,3,517.0,2009,2008,8125,2,1
252,178173.79762147,FV,Ex,3,711.0,2009,2006,10625,2,3
253,179980.635948606,FV,Ex,3,588.0,2009,2003,8736,2,6
254,173257.637826205,FV,Ex,3,628.0,2009,2003,8127,2,6
255,177271.291059307,RL,Ex,3,576.0,2009,2007,9605,1,2
256,175338.355442312,RL,Ex,3,484.0,2009,2006,7500,1,3
257,177548.140549508,RL,Ex,3,0.0,2009,2004,7500,1,5
258,175969.91662932,RL,Ex,3,478.0,2009,2004,10628,2,5
259,175011.481953462,RL,Ex,3,845.0,2009,2004,10141,2,5
260,185199.372568143,RL,Ex,3,576.0,2009,2004,13072,1,5
261,188514.050228937,RL,Ex,3,0.0,2009,2004,13072,1,5
262,185080.145268797,RL,Ex,3,576.0,2009,2003,12450,2,6
263,157304.402574096,RL,Ex,2,788.0,2009,2008,7328,2,1
264,194260.859481297,RL,Ex,4,559.0,2009,1996,11492,2,13
265,181262.329995106,RL,Ex,3,528.0,2009,1992,7703,2,17
266,157003.292706732,RL,Gd,2,542.0,2009,1990,7175,2,19
267,182924.499359899,RL,Ex,3,495.0,2009,1994,9109,2,15
268,181902.586375439,RL,TA,3,465.0,2009,1986,10274,2,23
269,188985.371708134,RL,TA,4,612.0,2009,1981,8250,2,28
270,185290.904495068,RL,Gd,3,400.0,2009,1962,9750,1,47
271,177304.425752748,RL,Ex,3,732.0,2009,1961,8499,1,48
272,166274.900490809,RL,TA,2,440.0,2009,1961,9079,1,48
273,177807.420530107,RL,Gd,3,288.0,2009,1965,9316,2,44
274,180330.624816201,RL,Ex,3,300.0,2009,1963,7791,1,46
275,179069.112234629,RL,Gd,3,252.0,2009,1962,7150,1,47
276,175943.371816948,RL,Gd,2,864.0,2009,1980,15676,2,29
277,185199.050609653,RL,Ex,3,524.0,2009,1991,11949,2,18
278,167350.910824524,FV,Ex,3,704.0,2009,2004,2880,2,5
279,149315.311876449,FV,Ex,2,561.0,2009,2008,3830,2,1
280,139010.847766793,FV,Ex,1,641.0,2009,2008,4217,1,1
281,155412.151845447,FV,Ex,2,440.0,2009,2000,2998,2,9
282,171308.313985441,FV,Ex,3,506.0,2009,1999,3768,2,10
283,176220.543265638,RL,Ex,2,642.0,2009,1977,14694,2,32
284,177643.434991809,RL,TA,2,540.0,2009,1981,15417,1,28
285,187222.653264601,RL,Ex,4,527.0,2009,1976,9600,2,33
286,185635.132083154,RL,TA,3,784.0,2009,1974,12732,2,35
287,206492.534215854,RL,Gd,5,515.0,2009,1967,10400,2,42
288,181681.021081956,RL,TA,3,502.0,2009,1969,9600,2,40
289,180500.198072685,RL,TA,3,336.0,2009,1969,9000,1,40
290,206486.17086841,RL,Ex,4,520.0,2009,1977,13774,1,32
291,161334.301195429,RL,TA,2,312.0,2009,1967,7130,1,42
292,176156.558313965,RL,TA,3,440.0,2009,1967,9600,1,42
293,191642.223478994,RL,Gd,4,498.0,2009,1974,9600,2,35
294,191945.808027777,RL,Fa,3,495.0,2009,1971,16500,2,38
295,164146.306037354,RL,Gd,2,396.0,2009,1960,7436,1,49
296,179883.057071096,RL,Ex,3,308.0,2009,1959,8125,1,50
297,178071.137668844,RL,TA,3,768.0,2009,1957,9450,1,52
298,188241.637896875,RL,Fa,3,576.0,2009,1956,13495,2,53
299,174559.656173171,RL,TA,3,610.0,2009,1961,9350,1,48
300,182347.363042264,RL,TA,3,520.0,2009,1964,10500,1,45
301,191507.251872857,RL,TA,4,549.0,2009,1965,8970,2,44
302,199751.865597358,RL,Ex,4,368.0,2009,1961,11475,1,48
303,162106.416145131,RL,Gd,2,330.0,2009,1955,9768,1,54
304,164575.982314367,RL,TA,2,550.0,2009,1967,9900,1,42
305,179176.352180931,RL,Ex,3,530.0,2009,1961,10573,2,48
306,177327.403857584,RL,Gd,2,542.0,2009,1966,14695,2,43
307,177818.083761781,RL,TA,3,286.0,2009,1956,8760,1,53
308,186965.204048443,RL,Gd,3,441.0,2009,1960,12285,1,49
309,178762.742169197,RL,TA,3,297.0,2009,1959,9240,2,50
310,183322.866146283,RL,TA,3,304.0,2009,1956,8750,1,53
311,178903.295931891,RL,Gd,3,350.0,2009,1955,8750,1,54
312,186570.129421778,RL,TA,3,294.0,2009,1956,10400,1,53
313,199144.242829024,RL,Ex,4,495.0,2009,1958,9482,2,51
314,172154.713310956,RL,Gd,3,297.0,2009,1954,8128,1,55
315,177444.019201603,RL,TA,2,480.0,2009,1951,13070,1,58
316,166200.938073485,RL,TA,2,240.0,2009,1945,8480,1,64
317,158995.770555632,RL,Gd,2,230.0,2009,1952,7626,1,57
318,168273.282454755,RL,TA,2,616.0,2009,1953,9533,1,56
319,189680.453052788,RL,Ex,3,410.0,2009,1948,11419,1,61
320,181681.021081956,RL,TA,3,246.0,2009,1950,9600,1,59
321,160277.142643643,RL,Gd,2,366.0,2009,1958,5470,1,51
322,197318.54715833,RL,Ex,4,720.0,2009,1939,10800,2,70
323,162228.935604196,RL,Gd,2,281.0,2009,1900,8146,1,109
324,187340.455456083,RL,Ex,3,264.0,2009,1925,10230,1,84
325,181065.347037275,RL,TA,3,528.0,2009,1915,10410,2,94
326,190233.609102705,RL,Ex,4,624.0,2009,1910,7200,2,99
327,157929.594852031,RL,Gd,2,0.0,2009,1940,5400,1,69
328,168557.001935469,RL,TA,2,576.0,2009,1920,10800,1,89
329,160805.584645628,RL,TA,1,320.0,2009,1890,10800,1,119
330,221648.391978216,RL,TA,6,907.0,2009,1969,9671,2,40
331,180539.88079815,RL,Fa,3,364.0,2009,1963,10143,1,46
332,182105.616283853,RL,Gd,3,480.0,2009,1967,11500,1,42
333,166380.852603154,RL,Gd,2,480.0,2009,1958,8010,1,51
334,178942.155617426,RL,Gd,3,308.0,2009,1957,10454,1,52
335,162804.747800461,RL,Fa,2,384.0,2009,1958,9000,1,51
336,183077.684392615,RL,Gd,3,900.0,2009,1950,8064,1,59
337,171728.4720292,RL,Gd,3,294.0,2009,1958,7350,1,51
338,164786.741540638,RL,TA,2,240.0,2009,1952,7200,1,57
339,177427.267170302,RL,TA,3,288.0,2009,1959,8000,1,50
340,197318.54715833,RL,TA,4,384.0,2009,1949,10800,2,60
341,178658.114178223,RL,TA,3,576.0,2009,1948,8064,1,61
342,185437.320523764,RL,TA,4,483.0,2009,1964,7570,1,45
343,169759.652489529,RL,Gd,2,564.0,2009,1978,8604,1,31
344,173986.635055186,RL,TA,3,264.0,2009,1963,7936,1,46
345,168607.664289468,RM,Gd,3,162.0,2009,1935,4080,1,74
346,194138.519145183,RM,Gd,4,324.0,2009,1910,10307,2,99
347,192502.440921994,RM,TA,3,472.0,2009,1910,15660,1,99
348,176746.969818601,RM,Ex,3,0.0,2009,1910,9900,2,99
349,177604.891703134,RM,TA,3,400.0,2009,1939,6406,1,70
350,193283.746584832,RM,Gd,4,0.0,2009,1920,7627,2,89
351,181627.061006609,RM,Gd,3,0.0,2009,1910,10134,1,99
352,169071.62025834,RM,TA,3,308.0,2009,1950,6000,1,59
353,167398.006470987,RM,TA,2,288.0,2009,1920,7404,1,89
354,150106.505141704,RM,Fa,1,308.0,2009,1940,5925,1,69
355,159650.304285848,RM,TA,2,287.0,2009,1923,8520,1,86
356,179471.23597476,RM,TA,3,720.0,2009,1910,9600,2,99
357,177109.589956218,RM,Gd,3,357.0,2009,1900,8400,2,109
358,166558.113328453,RM,Ex,3,280.0,2009,1917,3600,1,92
359,153796.714319583,C (all),Ex,2,0.0,2009,1910,3300,1,99
360,174520.152570658,RM,Ex,3,207.0,2009,1920,5400,1,89
361,196297.95829524,RM,Ex,4,640.0,2009,1910,9720,1,99
362,169100.681601175,C (all),TA,2,0.0,2009,1900,9392,1,109
363,176911.319164431,RL,TA,3,216.0,2009,1923,6615,1,86
364,169234.6454828,RL,Ex,3,336.0,2009,1930,4960,2,79
365,172386.297919134,RM,Gd,3,320.0,2009,1924,6000,1,85
366,156031.904802362,RM,Gd,2,264.0,2009,1925,6120,1,84
367,168202.892306596,RM,TA,3,250.0,2009,1938,6120,2,71
368,166505.984017547,RM,TA,2,1184.0,2009,1925,8635,1,84
369,176507.37022149,RM,Gd,3,576.0,2009,1915,8094,2,94
370,180116.752553161,RM,Fa,3,216.0,2009,1915,9928,2,94
371,183072.740591406,RM,TA,4,0.0,2009,1922,3000,2,87
372,189595.964677698,RM,Fa,4,316.0,2009,1927,6876,2,82
373,167523.919076265,RM,Ex,3,379.0,2009,1915,5775,1,94
374,210817.775863413,RM,TA,6,0.0,2009,1902,5852,2,107
375,172942.930813351,RM,TA,3,384.0,2009,1927,5160,1,82
376,145286.278144089,RM,TA,1,0.0,2009,1923,5160,1,86
377,176468.653371492,RM,Ex,3,308.0,2009,1915,10320,1,94
378,159040.069562187,RL,Ex,2,220.0,2009,1946,4280,1,63
379,178518.204332507,RL,TA,3,0.0,2009,1987,10800,3,22
380,169163.980786825,RL,TA,2,252.0,2009,1978,10547,2,31
381,189786.685274579,RL,TA,4,226.0,2009,1934,9780,2,75
382,181246.728523853,RL,TA,3,668.0,2009,1967,11625,1,42
383,176349.927153587,RL,TA,3,504.0,2009,1978,8014,1,31
384,205266.631009142,RL,TA,4,384.0,2009,1961,15400,2,48
385,187397.993362224,RL,Ex,3,480.0,2009,1960,15312,1,49
386,208943.427726113,RL,Ex,4,336.0,2009,1956,15584,1,53
387,165014.532907657,RL,Fa,2,0.0,2009,1947,9000,1,62
388,182492.037566236,RL,TA,2,498.0,2009,1954,15635,1,55
389,161718.71259042,RL,TA,2,340.0,2009,1956,9571,1,53
390,180084.118941162,RL,Ex,3,240.0,2009,1946,9350,1,63
391,178534.950802179,RL,TA,3,252.0,2009,1954,7440,1,55
392,151217.259961305,RL,TA,2,266.0,2009,1984,4235,2,25
393,156342.717587562,RL,Gd,1,462.0,2009,1990,10778,1,19
394,188511.443835239,RL,Gd,2,576.0,2009,1983,19255,1,26
395,183570.337896789,RL,Ex,3,473.0,2009,1993,10560,2,16
396,225810.160292177,RL,Ex,4,576.0,2009,1880,26400,1,129
397,214217.401131694,RL,TA,6,720.0,2009,1979,7018,2,30
398,187665.64101603,RL,TA,4,400.0,2009,1979,7018,2,30
399,161157.177744039,RL,TA,2,672.0,2009,1979,7040,0,30
400,187643.992594193,RL,TA,4,400.0,2009,1979,7007,2,30
401,228156.372839158,RL,Ex,6,820.0,2009,2000,11855,4,9
402,220449.534665317,RL,Ex,6,820.0,2009,2000,7939,4,9
403,220522.352084222,RL,Ex,6,820.0,2009,2000,7976,4,9
404,156647.763531624,RL,Ex,1,1138.0,2009,2009,10933,1,0
405,187388.833374873,RL,Ex,3,846.0,2009,2008,10816,2,1
406,178640.723791573,RL,Ex,3,904.0,2009,2008,9178,2,1
407,180847.216739049,RL,Ex,3,524.0,2009,2007,11422,2,2
408,159505.170529478,RL,Ex,2,662.0,2009,2007,6762,2,2
409,164305.538020654,RL,Ex,2,810.0,2009,2008,10324,2,1
410,180181.19673723,RL,Ex,3,844.0,2009,2005,11645,2,4
411,184602.734989972,RL,Ex,3,440.0,2009,2005,11646,2,4
412,193440.372174434,RL,Gd,3,525.0,2009,1992,16698,2,17
413,184199.788209911,RL,Ex,3,440.0,2009,1994,9757,1,15
414,196241.892907637,RL,Ex,3,539.0,2009,1998,14753,2,11
415,175588.618271096,RL,Ex,3,492.0,2009,1998,8750,2,11
416,179503.046546829,RL,Ex,3,577.0,2009,2002,10739,2,7
417,183658.076582555,RL,Ex,3,608.0,2009,2001,11166,2,8
418,193700.976276404,RL,TA,3,343.0,2009,1978,16269,1,31
419,165399.62450704,RL,TA,2,444.0,2009,1979,6950,1,30
420,186847.944787446,RL,Ex,3,1231.0,2009,2002,11664,2,7
421,198127.73287817,RL,Ex,4,570.0,2009,2003,12334,2,6
422,183320.898107934,RL,Ex,3,550.0,2009,2002,8749,2,7
423,181613.606696657,RL,Ex,3,608.0,2009,2001,11250,2,8
424,178298.791761954,RL,Ex,2,521.0,2009,1999,15750,2,10
425,185733.534000593,RL,Ex,3,523.0,2009,2002,12782,2,7
426,180008.188485489,RL,Ex,3,511.0,2009,1997,8750,2,12
427,175127.59621604,RL,Ex,3,810.0,2009,2007,10200,2,2
428,183467.176862723,RL,Ex,3,440.0,2009,2007,11069,2,2
429,182705.546021743,RL,TA,3,544.0,2009,1960,10682,1,49
430,152324.943593181,RM,Gd,2,525.0,2009,2005,3675,1,4
431,169878.515981342,RL,TA,3,320.0,2009,1959,6410,1,50
432,183735.975076576,RL,TA,3,195.0,2009,1950,11767,1,59
433,224118.280105941,RL,TA,6,0.0,2009,1959,10926,2,50
434,169355.202465146,RL,Ex,2,313.0,2009,1956,11767,1,53
435,180054.276407441,RL,Ex,3,256.0,2009,1941,8212,1,68
436,174081.601977368,RH,TA,3,250.0,2009,1938,6300,1,71
437,168494.985022146,RL,Gd,3,180.0,2009,1935,5707,1,74
438,181871.598843299,RL,Ex,3,440.0,2009,1916,8574,1,93
439,173554.489658383,RL,Ex,3,215.0,2009,1918,7155,1,91
440,169805.382165577,RL,Ex,2,440.0,2009,1940,13680,1,69
441,176192.990728755,RL,Ex,2,307.0,2009,1960,14680,1,49
442,204264.39284654,RL,Ex,5,400.0,2009,1940,8145,2,69
443,169630.906956928,RL,Ex,2,390.0,2009,1954,9100,1,55
444,185724.838807268,RL,TA,3,463.0,2009,1960,13339,2,49
445,195699.036281861,RL,Fa,3,295.0,2009,1949,15600,2,60
446,189494.276162169,RL,Ex,3,576.0,2009,1954,17500,1,55
447,149607.905673439,RM,TA,2,452.0,2009,1980,1733,1,29
448,154650.199045978,RM,TA,2,462.0,2009,1980,1488,1,29
449,151579.558140433,RM,TA,2,462.0,2009,1980,1612,1,29
450,185147.380531144,RL,Gd,3,501.0,2009,1986,13607,2,23
451,196314.53120359,RL,TA,3,551.0,2009,1971,17597,2,38
452,210802.395364155,RM,Ex,5,576.0,2009,1900,8660,2,109
453,166271.2863726,C (all),Fa,2,200.0,2009,1925,10200,1,84
454,154865.359142973,RM,Ex,2,482.0,2009,2007,3843,2,2
455,173575.5052865,,TA,1,280.0,2009,1910,21780,1,99
456,179399.563554274,RL,Ex,3,642.0,2009,2000,10125,2,9
457,164280.776562049,RL,Ex,2,351.0,2009,1977,9750,1,32
458,171247.48948121,RL,TA,2,541.0,2009,1977,9360,1,32
459,166878.587182445,RL,TA,2,672.0,2009,1991,11070,2,18
460,188129.459710994,RL,Ex,3,780.0,2009,2008,13438,2,1
461,183517.34369691,RL,Ex,3,885.0,2009,2008,14463,2,1
462,175522.026925727,RL,Ex,3,440.0,2009,1980,9839,2,29
463,190060.105331152,RL,Ex,3,578.0,2009,1987,14419,2,22
464,174179.824771856,RL,Ex,3,486.0,2009,2003,9157,2,6
465,171059.523675194,RL,Ex,2,920.0,2009,2007,12633,2,2
466,183004.186769318,RL,Gd,3,384.0,2009,1968,12518,1,41
467,183601.647387418,RL,Ex,3,504.0,2009,1969,13383,2,40
468,163539.327185998,RL,Gd,2,336.0,2009,1972,7689,1,37
469,164677.676391525,RL,Ex,2,429.0,2009,1993,7706,1,16
470,162395.073865424,RL,TA,2,698.0,2009,1992,7669,1,17
471,182207.6323195,RL,TA,3,440.0,2009,1992,10429,1,17
472,192223.939790304,RL,Ex,4,898.0,2009,1969,10457,1,40
473,176391.829390125,RL,Ex,3,470.0,2008,1997,8702,2,11
474,181913.179121348,RL,Gd,3,420.0,2008,1995,8139,2,13
475,179136.097888261,RL,Ex,3,472.0,2008,1998,9535,2,10
476,196595.568243212,RL,Gd,3,386.0,2008,1996,15038,2,12
477,194822.365690957,RL,Gd,3,404.0,2008,1996,14137,2,12
478,148356.669440918,RL,Ex,1,528.0,2008,1997,6264,1,11
479,160387.604263899,RL,Ex,2,506.0,2008,1992,5070,2,16
480,181276.500571809,RL,Gd,3,460.0,2008,1998,11184,2,10
481,192474.817899346,RL,Gd,3,416.0,2008,1991,14067,2,17
482,157699.907796437,RL,Gd,2,462.0,2008,1989,5950,2,19
483,215785.540813051,RL,Ex,5,683.0,2008,2005,13543,3,3
484,181824.300998793,RL,Ex,2,670.0,2008,2004,15401,2,4
485,221813.00948166,RL,TA,3,495.0,2008,1952,31220,1,56
486,165281.292597397,RL,Ex,2,557.0,2008,2007,8118,2,1
487,255629.49047034,RL,Gd,3,738.0,2008,1950,47280,2,58
488,173154.590990955,RL,Ex,2,528.0,2008,1988,12680,2,20
489,183884.65246539,RL,TA,3,598.0,2008,1983,10825,2,25
490,200210.353608489,RL,TA,3,550.0,2008,1978,18559,2,30
491,186599.221265342,RL,TA,3,551.0,2008,1979,14450,2,29
492,192718.532696106,RL,TA,3,461.0,2008,1976,13068,2,32
493,178628.665952764,RL,TA,3,489.0,2008,1980,10400,2,28
494,180650.342418406,RL,Gd,3,484.0,2008,1969,9743,1,39
495,206003.107947263,RL,Ex,4,1314.0,2008,1978,12511,2,30
496,166457.67844853,RL,TA,2,473.0,2008,1976,10400,2,32
497,202916.221653487,RL,Ex,4,787.0,2008,1996,14311,2,12
498,192463.969983091,RL,TA,4,480.0,2008,1974,9000,2,34
499,171775.497189898,RL,TA,2,288.0,2008,1969,10295,1,39
500,175249.222149411,RL,TA,3,576.0,2008,1971,7560,1,37
501,147086.59893993,RM,TA,2,264.0,2008,1973,1680,1,35
502,149709.672100371,RM,Gd,2,352.0,2008,1972,1890,1,36
503,171411.404533743,RM,TA,3,264.0,2008,1972,1680,2,36
504,178188.964799425,RL,Gd,4,460.0,2008,1975,2308,2,33
505,156491.711373235,RL,Fa,2,440.0,2008,1977,2529,2,31
506,180953.241201168,RL,Ex,3,905.0,2008,2007,12704,2,1
507,203909.759061135,RL,Ex,4,650.0,2008,2007,13693,2,1
508,175470.149087545,RL,Ex,2,706.0,2008,2007,14418,2,1
509,205578.333622415,RL,Ex,4,850.0,2008,2006,13418,2,2
510,199428.857699441,RL,Ex,4,1150.0,2008,2005,12539,2,3
511,187599.163869476,RL,Ex,3,1003.0,2008,2005,12151,2,3
512,192265.198109864,RL,Ex,4,656.0,2008,2007,8899,2,1
513,196666.554897677,RL,Ex,4,756.0,2008,2004,10574,2,4
514,155537.862252682,RL,Ex,1,789.0,2008,2003,12720,1,5
515,169543.240620935,RL,Ex,2,732.0,2008,2003,10845,2,5
516,202487.010170501,RL,Ex,4,746.0,2008,2001,16900,2,7
517,208232.716273485,RL,Ex,4,795.0,2008,2003,16451,2,5
518,173621.195202569,RL,Ex,2,870.0,2008,2008,10110,2,0
519,172414.608571812,RL,Ex,2,484.0,2008,2005,12304,2,3
520,164400.75641556,RL,Ex,2,944.0,2008,2007,8232,2,1
521,160480.424024781,RL,Ex,2,550.0,2008,2006,6240,2,2
522,156060.853810389,RL,Ex,2,550.0,2008,2006,6240,2,2
523,157437.192820581,RL,Ex,2,474.0,2008,2003,2448,2,5
524,158163.720929772,RL,Ex,2,644.0,2008,2003,3940,2,5
525,154849.043268978,RM,Ex,2,668.0,2008,2004,3940,2,4
526,152186.609341561,RL,Ex,2,428.0,2008,2007,3710,2,1
527,180340.215399228,RL,Ex,3,393.0,2008,2004,9024,2,4
528,178344.62451356,RL,Ex,3,400.0,2008,2002,8010,2,6
529,190170.382266827,RL,Ex,4,434.0,2008,2003,8396,2,5
530,168092.975480832,RL,Ex,2,484.0,2008,2007,7301,2,1
531,178757.912566805,RL,Ex,3,431.0,2008,2000,8220,2,8
532,174518.256882082,RL,Ex,3,403.0,2008,2002,7750,2,6
533,198168.490116289,RL,Ex,4,400.0,2008,1999,12460,2,9
534,176882.693978902,RL,Ex,3,450.0,2008,1999,8390,2,9
535,183801.672896251,RL,Ex,3,516.0,2008,1997,9660,2,11
536,196400.046680661,RL,Ex,4,687.0,2008,2000,11000,2,8
537,172281.605004025,RL,Ex,2,938.0,2008,1998,11675,2,10
538,196380.366297173,RL,Ex,4,576.0,2008,1996,10990,2,12
539,198228.354306682,RL,Ex,4,751.0,2008,1995,11929,2,13
540,195556.581268962,RL,Ex,4,783.0,2008,1993,10010,2,15
541,186453.264469043,RL,Gd,3,642.0,2008,2006,13253,2,2
542,181869.381196234,RL,Ex,3,851.0,2008,2007,9801,3,1
543,175610.840124147,RL,Ex,3,880.0,2008,2007,9428,2,1
544,183438.730800145,RL,Ex,3,480.0,2008,2006,10037,2,2
545,179584.488673295,FV,Ex,3,588.0,2008,2007,8640,2,1
546,182386.152242034,FV,Ex,3,660.0,2008,2007,10625,2,1
547,160750.367237054,FV,Ex,2,462.0,2008,2007,7500,2,1
548,182477.505046008,RL,Ex,3,542.0,2008,2003,10110,2,5
549,187720.359207171,RL,Ex,3,478.0,2008,2003,12774,2,5
550,187201.942081511,RL,Ex,3,0.0,2008,2005,13072,1,3
551,176385.102235149,RL,Ex,3,483.0,2008,2007,9260,2,1
552,175901.787841278,RL,Ex,3,525.0,2008,1995,8453,2,13
553,182584.280198283,RL,Ex,3,474.0,2008,1993,8480,2,15
554,195664.686104237,RL,Ex,3,483.0,2008,1994,14565,2,14
555,181420.346494222,RL,Ex,3,627.0,2008,2001,8450,2,7
556,176676.04995228,RL,Gd,3,506.0,2008,1992,8285,2,16
557,181594.678867334,RL,TA,3,384.0,2008,1963,9100,1,45
558,178521.747964951,RL,Ex,3,420.0,2008,1961,8100,1,47
559,175895.883726231,RL,Gd,3,308.0,2008,1968,8450,1,40
560,168468.005916477,RL,TA,3,276.0,2008,1963,6360,1,45
561,200973.129447888,RL,TA,3,484.0,2008,1974,19508,2,34
562,197030.641992202,RL,TA,4,490.0,2008,1972,10759,2,36
563,192867.417844592,RL,Ex,4,473.0,2008,1990,9205,2,18
564,196449.247639381,RL,Ex,4,636.0,2008,1993,11025,2,15
565,141684.196398607,FV,Ex,1,495.0,2008,2004,3435,2,4
566,153353.334123901,FV,Ex,2,480.0,2008,2005,3180,2,3
567,151143.549016705,FV,Ex,2,540.0,2008,2007,3180,2,1
568,163753.087114229,FV,Gd,3,440.0,2008,1999,2280,2,9
569,158682.460013921,FV,Ex,2,495.0,2008,2000,4765,2,8
570,144959.835250915,FV,Ex,1,545.0,2008,2001,4538,1,7
571,160144.390548579,FV,Ex,2,588.0,2008,2001,4385,1,7
572,156286.534303521,FV,Ex,2,484.0,2008,1999,4109,2,9
573,165726.707619571,FV,Ex,3,462.0,2008,1999,2160,2,9
574,182427.481047359,FV,Ex,3,546.0,2008,2001,10646,2,7
575,173310.56154032,FV,Ex,3,480.0,2008,1999,2645,2,9
576,173310.56154032,FV,Ex,3,480.0,2008,1999,2645,2,9
577,151556.01403002,FV,Ex,2,846.0,2008,1998,3951,2,10
578,158908.146068683,RL,Ex,1,477.0,2008,1995,11064,1,13
579,209834.383092536,RL,TA,3,864.0,2008,1977,24572,2,31
580,192410.516550815,RL,Ex,3,550.0,2008,1976,16280,3,32
581,174026.247294886,FV,Ex,3,469.0,2008,2002,7500,2,6
582,195499.830115336,RL,Gd,4,516.0,2008,1969,11104,2,39
583,200918.018812493,RL,Fa,4,512.0,2008,1968,11050,1,40
584,207243.616023976,RL,Ex,4,578.0,2008,1967,15387,2,41
585,196149.783851876,RL,Ex,4,484.0,2008,1965,9750,2,43
586,192097.914850217,RL,Ex,4,470.0,2008,1968,8814,1,40
587,178570.948923671,RL,Ex,3,576.0,2008,1965,8125,1,43
588,228617.968325428,RL,TA,6,576.0,2008,1965,11072,2,43
589,199929.884438451,RL,TA,4,464.0,2008,1971,13355,1,37
590,160206.365612859,RL,TA,2,267.0,2008,1956,7785,1,52
591,179854.431885567,RL,TA,3,451.0,2008,1961,9900,1,47
592,185987.340461822,RL,Ex,3,264.0,2008,1960,11332,1,48
593,161122.505607926,RL,TA,2,231.0,2008,1937,4882,1,71
594,175949.342720138,RL,TA,3,450.0,2008,1960,9600,2,48
595,183683.590595324,RL,Gd,3,264.0,2008,1950,9600,1,58
596,176401.34762338,RL,Ex,3,312.0,2008,1953,7584,1,55
597,205832.532527897,RL,Ex,4,480.0,2008,1966,14670,2,42
598,177799.799849436,RL,TA,3,292.0,2008,1957,8856,1,51
599,167565.362080406,RL,TA,2,480.0,2008,1959,9840,2,49
600,186348.958436557,RL,Ex,3,441.0,2008,1958,13200,1,50
601,179782.759465081,RL,Gd,3,384.0,2008,1956,10425,1,52
602,169837.623333323,RL,Ex,2,240.0,2008,1952,11556,1,56
603,178817.275675758,RL,TA,3,636.0,2008,1953,9373,1,55
604,174444.479149339,RL,TA,2,400.0,2008,1953,12774,1,55
605,192834.968917174,RL,TA,3,540.0,2008,1957,14250,2,51
606,196564.717984981,RL,Gd,4,301.0,2008,1957,8838,2,51
607,206977.567039357,RL,Fa,5,484.0,2008,1957,12436,2,51
608,157054.253944128,RL,TA,1,390.0,2008,1948,10122,1,60
609,175142.948078577,RL,TA,3,288.0,2008,1925,7506,1,83
610,159932.1643654,RL,Gd,2,308.0,2008,1940,5400,1,68
611,182801.408333628,RL,Ex,3,1488.0,2008,1922,10836,1,86
