Preço da venda,Zona,Qualidade do Aquecimento,Número de Quartos,Área da Garagem,Área do Lote,Número de Banheiros,Idade do Imóvel,Alta Densidade Residencial,Baixa Densidade Residencial,Comercial,Média Densidade Residencial,Vila Flutuante Residencial,Bom,Excelente,Médio,Razoável,Ruim
277000.0,Baixa Densidade Residencial,Bom,4,389.0,159000,2,49,0,1,0,0,0,1,0,0,0,0
76500.0,Baixa Densidade Residencial,Excelente,3,0.0,5350,1,70,0,1,0,0,0,0,1,0,0,0
235000.0,Média Densidade Residencial,Excelente,2,538.0,4750,2,1,0,0,0,1,0,0,1,0,0,0
173000.0,Baixa Densidade Residencial,Excelente,3,520.0,8366,2,4,0,1,0,0,0,0,1,0,0,0
158000.0,Baixa Densidade Residencial,Excelente,3,309.0,9350,2,43,0,1,0,0,0,0,1,0,0,0
145000.0,Baixa Densidade Residencial,Médio,3,294.0,8400,1,53,0,1,0,0,0,0,0,1,0,0
230000.0,Baixa Densidade Residencial,Excelente,4,429.0,8738,2,7,0,1,0,0,0,0,1,0,0,0
207500.0,Vila Flutuante Residencial,Excelente,3,673.0,8791,2,5,0,0,0,0,1,0,1,0,0,0
220000.0,Baixa Densidade Residencial,Excelente,3,660.0,8814,2,3,0,1,0,0,0,0,1,0,0,0
231500.0,Baixa Densidade Residencial,Excelente,3,564.0,12435,2,7,0,1,0,0,0,0,1,0,0,0
97000.0,Média Densidade Residencial,Bom,2,308.0,12702,1,52,0,0,0,1,0,1,0,0,0,0
176000.0,Baixa Densidade Residencial,Médio,3,884.0,19296,1,47,0,1,0,0,0,0,0,1,0,0
276000.0,Baixa Densidade Residencial,Excelente,3,868.0,9588,2,0,0,1,0,0,0,0,1,0,0,0
151000.0,Baixa Densidade Residencial,Médio,3,492.0,8471,1,29,0,1,0,0,0,0,0,1,0,0
130000.0,Média Densidade Residencial,Médio,3,484.0,5500,1,81,0,0,0,1,0,0,0,1,0,0
73000.0,Média Densidade Residencial,Bom,2,504.0,5232,1,83,0,0,0,1,0,1,0,0,0,0
175500.0,Baixa Densidade Residencial,Médio,3,576.0,12090,2,27,0,1,0,0,0,0,0,1,0,0
185000.0,Baixa Densidade Residencial,Bom,3,413.0,11207,2,9,0,1,0,0,0,1,0,0,0,0
179500.0,Baixa Densidade Residencial,Excelente,4,240.0,8400,2,69,0,1,0,0,0,0,1,0,0,0
120500.0,Média Densidade Residencial,Excelente,2,924.0,6900,1,68,0,0,0,1,0,0,1,0,0,0
148000.0,Baixa Densidade Residencial,Médio,3,504.0,7917,1,31,0,1,0,0,0,0,0,1,0,0
266000.0,Vila Flutuante Residencial,Bom,3,1053.0,10728,2,0,0,0,0,0,1,1,0,0,0,0
241500.0,Baixa Densidade Residencial,Excelente,2,439.0,39104,1,54,0,1,0,0,0,0,1,0,0,0
290000.0,Baixa Densidade Residencial,Excelente,4,671.0,11764,2,11,0,1,0,0,0,0,1,0,0,0
139000.0,Baixa Densidade Residencial,Bom,3,338.0,9600,2,51,0,1,0,0,0,1,0,0,0,0
124500.0,Baixa Densidade Residencial,Médio,2,264.0,8314,1,25,0,1,0,0,0,0,0,1,0,0
205000.0,Baixa Densidade Residencial,Bom,3,672.0,7264,2,84,0,1,0,0,0,1,0,0,0,0
201000.0,Baixa Densidade Residencial,Excelente,3,573.0,9196,2,7,0,1,0,0,0,0,1,0,0,0
141000.0,Baixa Densidade Residencial,Excelente,2,400.0,19138,1,59,0,1,0,0,0,0,1,0,0,0
415298.0,Baixa Densidade Residencial,Excelente,3,732.0,14450,2,1,0,1,0,0,0,0,1,0,0,0
192000.0,Baixa Densidade Residencial,Excelente,4,505.0,10005,2,31,0,1,0,0,0,0,1,0,0,0
228500.0,Baixa Densidade Residencial,Bom,3,575.0,11287,2,18,0,1,0,0,0,1,0,0,0,0
185000.0,Vila Flutuante Residencial,Bom,2,572.0,7200,2,0,0,0,0,0,1,1,0,0,0,0
207500.0,Baixa Densidade Residencial,Excelente,2,626.0,5063,2,2,0,1,0,0,0,0,1,0,0,0
244600.0,Baixa Densidade Residencial,Excelente,3,898.0,9612,2,1,0,1,0,0,0,0,1,0,0,0
179200.0,Baixa Densidade Residencial,Bom,2,529.0,8012,2,15,0,1,0,0,0,1,0,0,0,0
164700.0,Vila Flutuante Residencial,Excelente,2,528.0,4251,2,1,0,0,0,0,1,0,1,0,0,0
159000.0,Baixa Densidade Residencial,Médio,3,440.0,9786,1,44,0,1,0,0,0,0,0,1,0,0
88000.0,Baixa Densidade Residencial,Médio,3,0.0,8125,1,35,0,1,0,0,0,0,0,1,0,0
122000.0,Baixa Densidade Residencial,Médio,3,280.0,9819,1,43,0,1,0,0,0,0,0,1,0,0
153575.0,Baixa Densidade Residencial,Excelente,3,384.0,8730,1,92,0,1,0,0,0,0,1,0,0,0
233230.0,Baixa Densidade Residencial,Excelente,3,685.0,15611,2,0,0,1,0,0,0,0,1,0,0,0
135900.0,Baixa Densidade Residencial,Excelente,6,0.0,5687,2,96,0,1,0,0,0,0,1,0,0,0
131000.0,Baixa Densidade Residencial,Bom,3,281.0,11409,1,60,0,1,0,0,0,1,0,0,0,0
235000.0,Baixa Densidade Residencial,Razoável,3,539.0,16659,2,29,0,1,0,0,0,0,0,0,1,0
167000.0,Baixa Densidade Residencial,Médio,3,418.0,9600,1,56,0,1,0,0,0,0,0,1,0,0
142500.0,Baixa Densidade Residencial,Médio,3,588.0,7937,1,22,0,1,0,0,0,0,0,1,0,0
152000.0,Média Densidade Residencial,Médio,4,282.0,13710,1,57,0,0,0,1,0,0,0,1,0,0
239000.0,Vila Flutuante Residencial,Excelente,3,576.0,7399,2,10,0,0,0,0,1,0,1,0,0,0
175000.0,Baixa Densidade Residencial,Bom,3,539.0,11700,1,39,0,1,0,0,0,1,0,0,0,0
158500.0,Baixa Densidade Residencial,Excelente,3,300.0,14000,1,59,0,1,0,0,0,0,1,0,0,0
157000.0,Baixa Densidade Residencial,Médio,2,375.0,15750,1,53,0,1,0,0,0,0,0,1,0,0
267000.0,Baixa Densidade Residencial,Excelente,4,683.0,16226,2,9,0,1,0,0,0,0,1,0,0,0
205000.0,Baixa Densidade Residencial,Excelente,3,843.0,13704,2,5,0,1,0,0,0,0,1,0,0,0
149900.0,Baixa Densidade Residencial,Médio,3,552.0,9800,1,34,0,1,0,0,0,0,0,1,0,0
295000.0,Média Densidade Residencial,Excelente,3,870.0,18386,3,128,0,0,0,1,0,0,1,0,0,0
305900.0,Baixa Densidade Residencial,Excelente,3,888.0,10386,2,3,0,1,0,0,0,0,1,0,0,0
225000.0,Baixa Densidade Residencial,Bom,4,746.0,13474,2,17,0,1,0,0,0,1,0,0,0,0
89500.0,Média Densidade Residencial,Médio,3,0.0,7920,1,88,0,0,0,1,0,0,0,1,0,0
82500.0,Baixa Densidade Residencial,Excelente,1,539.0,12342,1,69,0,1,0,0,0,0,1,0,0,0
360000.0,Baixa Densidade Residencial,Excelente,3,708.0,12378,2,3,0,1,0,0,0,0,1,0,0,0
165600.0,Baixa Densidade Residencial,Bom,3,420.0,7685,2,13,0,1,0,0,0,1,0,0,0,0
132000.0,Baixa Densidade Residencial,Excelente,2,240.0,8000,1,61,0,1,0,0,0,0,1,0,0,0
119900.0,Média Densidade Residencial,Médio,3,410.0,7800,1,67,0,0,0,1,0,0,0,1,0,0
375000.0,Baixa Densidade Residencial,Médio,3,513.0,215245,2,44,0,1,0,0,0,0,0,1,0,0
178000.0,Média Densidade Residencial,Excelente,3,546.0,9600,1,81,0,0,0,1,0,0,1,0,0,0
188500.0,Baixa Densidade Residencial,Excelente,3,432.0,7795,2,5,0,1,0,0,0,0,1,0,0,0
260000.0,Baixa Densidade Residencial,Médio,4,484.0,13005,2,29,0,1,0,0,0,0,0,1,0,0
270000.0,Vila Flutuante Residencial,Excelente,3,1025.0,9000,2,1,0,0,0,0,1,0,1,0,0,0
260000.0,Baixa Densidade Residencial,Excelente,4,656.0,9900,2,16,0,1,0,0,0,0,1,0,0,0
187500.0,Baixa Densidade Residencial,Médio,3,588.0,14115,2,29,0,1,0,0,0,0,0,1,0,0
342643.0,Baixa Densidade Residencial,Excelente,4,840.0,16259,3,0,0,1,0,0,0,0,1,0,0,0
354000.0,Baixa Densidade Residencial,Excelente,4,872.0,12099,2,3,0,1,0,0,0,0,1,0,0,0
301000.0,Baixa Densidade Residencial,Excelente,4,576.0,10380,2,21,0,1,0,0,0,0,1,0,0,0
126175.0,Média Densidade Residencial,Excelente,3,220.0,5820,1,51,0,0,0,1,0,0,1,0,0,0
242000.0,Baixa Densidade Residencial,Excelente,5,564.0,11275,2,43,0,1,0,0,0,0,1,0,0,0
87000.0,Média Densidade Residencial,Ruim,2,360.0,5000,1,66,0,0,0,1,0,0,0,0,0,1
324000.0,Baixa Densidade Residencial,Excelente,1,473.0,10846,1,15,0,1,0,0,0,0,1,0,0,0
145250.0,Baixa Densidade Residencial,Médio,3,292.0,11600,1,46,0,1,0,0,0,0,0,1,0,0
214500.0,Baixa Densidade Residencial,Bom,5,441.0,11888,2,93,0,1,0,0,0,1,0,0,0,0
78000.0,Média Densidade Residencial,Médio,3,189.0,6402,1,89,0,0,0,1,0,0,0,1,0,0
119000.0,Baixa Densidade Residencial,Médio,6,352.0,10624,2,43,0,1,0,0,0,0,0,1,0,0
139000.0,Baixa Densidade Residencial,Razoável,3,308.0,8176,1,49,0,1,0,0,0,0,0,0,1,0
284000.0,Baixa Densidade Residencial,Excelente,3,880.0,10655,2,6,0,1,0,0,0,0,1,0,0,0
207000.0,Média Densidade Residencial,Excelente,2,484.0,8198,2,4,0,0,0,1,0,0,1,0,0,0
192000.0,Baixa Densidade Residencial,Bom,3,472.0,9042,2,10,0,1,0,0,0,1,0,0,0,0
228950.0,Baixa Densidade Residencial,Excelente,3,529.0,164660,2,43,0,1,0,0,0,0,1,0,0,0
377426.0,Baixa Densidade Residencial,Excelente,3,676.0,14157,2,2,0,1,0,0,0,0,1,0,0,0
214000.0,Baixa Densidade Residencial,Excelente,3,532.0,9135,2,6,0,1,0,0,0,0,1,0,0,0
202500.0,Baixa Densidade Residencial,Excelente,3,440.0,14145,2,22,0,1,0,0,0,0,1,0,0,0
155000.0,Baixa Densidade Residencial,Médio,3,297.0,12400,1,51,0,1,0,0,0,0,0,1,0,0
202900.0,Baixa Densidade Residencial,Excelente,4,431.0,14191,2,8,0,1,0,0,0,0,1,0,0,0
82000.0,Alta Densidade Residencial,Bom,2,294.0,8400,1,59,1,0,0,0,0,1,0,0,0,0
87500.0,Baixa Densidade Residencial,Razoável,2,400.0,8544,2,57,0,1,0,0,0,0,0,0,1,0
266000.0,Baixa Densidade Residencial,Excelente,2,564.0,8849,2,3,0,1,0,0,0,0,1,0,0,0
85000.0,Média Densidade Residencial,Médio,3,336.0,2592,1,34,0,0,0,1,0,0,0,1,0,0
140200.0,Baixa Densidade Residencial,Bom,3,312.0,6435,1,67,0,1,0,0,0,1,0,0,0,0
151500.0,Baixa Densidade Residencial,Médio,2,301.0,12772,1,47,0,1,0,0,0,0,0,1,0,0
157500.0,Baixa Densidade Residencial,Excelente,3,498.0,17600,2,49,0,1,0,0,0,0,1,0,0,0
154000.0,Baixa Densidade Residencial,Excelente,2,474.0,2448,2,5,0,1,0,0,0,0,1,0,0,0
437154.0,Baixa Densidade Residencial,Excelente,4,706.0,20431,2,1,0,1,0,0,0,0,1,0,0,0
318061.0,Baixa Densidade Residencial,Excelente,2,617.0,7820,2,0,0,1,0,0,0,0,1,0,0,0
190000.0,Baixa Densidade Residencial,Bom,2,445.0,5271,1,20,0,1,0,0,0,1,0,0,0,0
95000.0,Baixa Densidade Residencial,Médio,3,200.0,9084,1,67,0,1,0,0,0,0,0,1,0,0
105900.0,Média Densidade Residencial,Bom,2,484.0,8520,1,82,0,0,0,1,0,1,0,0,0,0
140000.0,Baixa Densidade Residencial,Excelente,2,240.0,8400,1,66,0,1,0,0,0,0,1,0,0,0
177500.0,Baixa Densidade Residencial,Excelente,3,521.0,11249,2,12,0,1,0,0,0,0,1,0,0,0
173000.0,Baixa Densidade Residencial,Bom,3,400.0,9248,2,17,0,1,0,0,0,1,0,0,0,0
134000.0,Média Densidade Residencial,Médio,3,528.0,4224,1,31,0,0,0,1,0,0,0,1,0,0
130000.0,Baixa Densidade Residencial,Excelente,3,288.0,6930,1,48,0,1,0,0,0,0,1,0,0,0
280000.0,Baixa Densidade Residencial,Excelente,3,592.0,12011,2,8,0,1,0,0,0,0,1,0,0,0
156000.0,Baixa Densidade Residencial,Excelente,2,470.0,7540,1,29,0,1,0,0,0,0,1,0,0,0
145000.0,Baixa Densidade Residencial,Bom,3,240.0,9144,1,68,0,1,0,0,0,1,0,0,0,0
198500.0,Baixa Densidade Residencial,Excelente,4,672.0,7301,3,6,0,1,0,0,0,0,1,0,0,0
118000.0,Média Densidade Residencial,Bom,2,264.0,1680,1,37,0,0,0,1,0,1,0,0,0,0
190000.0,Baixa Densidade Residencial,Médio,3,566.0,18800,2,30,0,1,0,0,0,0,0,1,0,0
147000.0,Média Densidade Residencial,Bom,3,468.0,10690,1,89,0,0,0,1,0,1,0,0,0,0
159000.0,Baixa Densidade Residencial,Bom,3,514.0,9500,1,46,0,1,0,0,0,1,0,0,0,0
165000.0,Baixa Densidade Residencial,Bom,3,296.0,9150,1,46,0,1,0,0,0,1,0,0,0,0
132000.0,Baixa Densidade Residencial,Bom,2,244.0,7800,1,56,0,1,0,0,0,1,0,0,0,0
162000.0,Baixa Densidade Residencial,Excelente,3,576.0,9830,1,51,0,1,0,0,0,0,1,0,0,0
172400.0,Baixa Densidade Residencial,Excelente,3,460.0,8121,2,6,0,1,0,0,0,0,1,0,0,0
134432.0,Baixa Densidade Residencial,Médio,4,680.0,17120,2,49,0,1,0,0,0,0,0,1,0,0
125000.0,Baixa Densidade Residencial,Médio,2,264.0,7175,1,26,0,1,0,0,0,0,0,1,0,0
123000.0,Baixa Densidade Residencial,Médio,3,270.0,10634,1,56,0,1,0,0,0,0,0,1,0,0
219500.0,Baixa Densidade Residencial,Excelente,4,434.0,8200,2,4,0,1,0,0,0,0,1,0,0,0
61000.0,Baixa Densidade Residencial,Bom,1,0.0,10020,0,87,0,1,0,0,0,1,0,0,0,0
148000.0,Baixa Densidade Residencial,Excelente,2,576.0,8846,1,10,0,1,0,0,0,0,1,0,0,0
340000.0,Vila Flutuante Residencial,Excelente,4,610.0,11143,3,3,0,0,0,0,1,0,1,0,0,0
394432.0,Baixa Densidade Residencial,Excelente,1,834.0,11394,1,0,0,1,0,0,0,0,1,0,0,0
179000.0,Baixa Densidade Residencial,Excelente,3,463.0,8123,2,9,0,1,0,0,0,0,1,0,0,0
127000.0,Baixa Densidade Residencial,Médio,3,308.0,5000,2,86,0,1,0,0,0,0,0,1,0,0
187750.0,Vila Flutuante Residencial,Excelente,2,572.0,7200,2,0,0,0,0,0,1,0,1,0,0,0
213500.0,Baixa Densidade Residencial,Excelente,3,639.0,9245,2,1,0,1,0,0,0,0,1,0,0,0
76000.0,Alta Densidade Residencial,Médio,2,360.0,9000,1,81,1,0,0,0,0,0,0,1,0,0
240000.0,Baixa Densidade Residencial,Excelente,3,501.0,53107,2,15,0,1,0,0,0,0,1,0,0,0
192000.0,Baixa Densidade Residencial,Excelente,2,430.0,3182,2,6,0,1,0,0,0,0,1,0,0,0
81000.0,Baixa Densidade Residencial,Médio,5,0.0,8410,1,96,0,1,0,0,0,0,0,1,0,0
125000.0,Baixa Densidade Residencial,Excelente,3,352.0,7200,1,33,0,1,0,0,0,0,1,0,0,0
191000.0,Baixa Densidade Residencial,Excelente,3,577.0,9382,2,9,0,1,0,0,0,0,1,0,0,0
426000.0,Baixa Densidade Residencial,Excelente,3,846.0,12474,2,1,0,1,0,0,0,0,1,0,0,0
119000.0,Baixa Densidade Residencial,Excelente,4,384.0,8405,1,108,0,1,0,0,0,0,1,0,0,0
215000.0,Baixa Densidade Residencial,Excelente,3,560.0,12209,2,8,0,1,0,0,0,0,1,0,0,0
106500.0,Baixa Densidade Residencial,Médio,3,294.0,8339,1,48,0,1,0,0,0,0,0,1,0,0
100000.0,Baixa Densidade Residencial,Médio,2,0.0,7446,1,65,0,1,0,0,0,0,0,1,0,0
109000.0,Baixa Densidade Residencial,Bom,2,240.0,10134,1,67,0,1,0,0,0,1,0,0,0,0
129000.0,Baixa Densidade Residencial,Médio,3,596.0,9571,1,54,0,1,0,0,0,0,0,1,0,0
123000.0,Baixa Densidade Residencial,Médio,2,600.0,7200,1,37,0,1,0,0,0,0,0,1,0,0
169500.0,Baixa Densidade Residencial,Médio,4,264.0,7590,2,45,0,1,0,0,0,0,0,1,0,0
67000.0,Média Densidade Residencial,Bom,2,338.0,8967,1,87,0,0,0,1,0,1,0,0,0,0
241000.0,Vila Flutuante Residencial,Excelente,2,438.0,8125,2,3,0,0,0,0,1,0,1,0,0,0
245500.0,Baixa Densidade Residencial,Excelente,1,500.0,14963,1,12,0,1,0,0,0,0,1,0,0,0
164990.0,Baixa Densidade Residencial,Excelente,3,400.0,8767,2,1,0,1,0,0,0,0,1,0,0,0
108000.0,Baixa Densidade Residencial,Excelente,2,240.0,10200,1,68,0,1,0,0,0,0,1,0,0,0
258000.0,Baixa Densidade Residencial,Bom,4,420.0,12090,2,8,0,1,0,0,0,1,0,0,0,0
168000.0,Baixa Densidade Residencial,Bom,3,373.0,10364,2,12,0,1,0,0,0,1,0,0,0,0
150000.0,Baixa Densidade Residencial,Excelente,3,490.0,9991,2,33,0,1,0,0,0,0,1,0,0,0
115000.0,Baixa Densidade Residencial,Excelente,3,240.0,10480,1,72,0,1,0,0,0,0,1,0,0,0
177000.0,Baixa Densidade Residencial,Excelente,4,308.0,15576,2,93,0,1,0,0,0,0,1,0,0,0
280000.0,Baixa Densidade Residencial,Excelente,3,947.0,14154,2,1,0,1,0,0,0,0,1,0,0,0
339750.0,Vila Flutuante Residencial,Excelente,3,836.0,10800,2,1,0,0,0,0,1,0,1,0,0,0
60000.0,Baixa Densidade Residencial,Médio,3,350.0,9571,1,51,0,1,0,0,0,0,0,1,0,0
145000.0,Baixa Densidade Residencial,Médio,3,572.0,34650,1,51,0,1,0,0,0,0,0,1,0,0
222000.0,Vila Flutuante Residencial,Excelente,2,484.0,4403,2,1,0,0,0,0,1,0,1,0,0,0
115000.0,Média Densidade Residencial,Bom,2,360.0,8960,1,83,0,0,0,1,0,1,0,0,0,0
228000.0,Baixa Densidade Residencial,Excelente,3,678.0,11228,2,15,0,1,0,0,0,0,1,0,0,0
181134.0,Baixa Densidade Residencial,Excelente,3,396.0,8899,2,0,0,1,0,0,0,0,1,0,0,0
149500.0,Baixa Densidade Residencial,Médio,3,440.0,7844,1,28,0,1,0,0,0,0,0,1,0,0
239000.0,Baixa Densidade Residencial,Médio,4,864.0,22420,2,89,0,1,0,0,0,0,0,1,0,0
126000.0,Baixa Densidade Residencial,Razoável,3,240.0,8160,1,67,0,1,0,0,0,0,0,0,1,0
142000.0,Baixa Densidade Residencial,Excelente,3,304.0,8450,1,42,0,1,0,0,0,0,1,0,0,0
206300.0,Média Densidade Residencial,Excelente,2,784.0,7060,2,11,0,0,0,1,0,0,1,0,0,0
215000.0,Baixa Densidade Residencial,Bom,3,529.0,16635,2,32,0,1,0,0,0,1,0,0,0,0
113000.0,Baixa Densidade Residencial,Excelente,2,520.0,21750,1,54,0,1,0,0,0,0,1,0,0,0
315000.0,Baixa Densidade Residencial,Bom,4,696.0,9200,2,10,0,1,0,0,0,1,0,0,0,0
139000.0,Baixa Densidade Residencial,Bom,2,297.0,9000,1,52,0,1,0,0,0,1,0,0,0,0
135000.0,Média Densidade Residencial,Bom,3,240.0,3378,1,63,0,0,0,1,0,1,0,0,0,0
275000.0,Baixa Densidade Residencial,Bom,2,569.0,12800,2,20,0,1,0,0,0,1,0,0,0,0
109008.0,Baixa Densidade Residencial,Excelente,3,352.0,8593,1,51,0,1,0,0,0,0,1,0,0,0
195400.0,Baixa Densidade Residencial,Excelente,2,628.0,6762,2,0,0,1,0,0,0,0,1,0,0,0
175000.0,Baixa Densidade Residencial,Médio,3,576.0,11457,2,21,0,1,0,0,0,0,0,1,0,0
85400.0,Média Densidade Residencial,Médio,2,264.0,1680,1,37,0,0,0,1,0,0,0,1,0,0
79900.0,Média Densidade Residencial,Bom,4,0.0,5586,1,88,0,0,0,1,0,1,0,0,0,0
122500.0,Média Densidade Residencial,Excelente,2,440.0,1920,1,36,0,0,0,1,0,0,1,0,0,0
181000.0,Baixa Densidade Residencial,Excelente,3,470.0,10839,2,11,0,1,0,0,0,0,1,0,0,0
81000.0,Média Densidade Residencial,Bom,1,0.0,1890,1,36,0,0,0,1,0,1,0,0,0,0
212000.0,Baixa Densidade Residencial,Excelente,3,550.0,10667,2,13,0,1,0,0,0,0,1,0,0,0
116000.0,Média Densidade Residencial,Médio,2,440.0,4400,1,86,0,0,0,1,0,0,0,1,0,0
119000.0,Média Densidade Residencial,Bom,2,180.0,6000,1,83,0,0,0,1,0,1,0,0,0,0
90350.0,Baixa Densidade Residencial,Médio,2,352.0,4280,1,94,0,1,0,0,0,0,0,1,0,0
110000.0,Baixa Densidade Residencial,Bom,3,528.0,12354,1,89,0,1,0,0,0,1,0,0,0,0
555000.0,Baixa Densidade Residencial,Excelente,2,672.0,15431,2,1,0,1,0,0,0,0,1,0,0,0
118000.0,Baixa Densidade Residencial,Médio,4,0.0,12108,2,53,0,1,0,0,0,0,0,1,0,0
162900.0,Média Densidade Residencial,Médio,3,360.0,6240,2,78,0,0,0,1,0,0,0,1,0,0
172500.0,Baixa Densidade Residencial,Excelente,2,648.0,3922,2,1,0,1,0,0,0,0,1,0,0,0
210000.0,Baixa Densidade Residencial,Excelente,4,493.0,8750,2,14,0,1,0,0,0,0,1,0,0,0
127500.0,Baixa Densidade Residencial,Razoável,3,480.0,9855,1,53,0,1,0,0,0,0,0,0,1,0
190000.0,Baixa Densidade Residencial,Excelente,2,578.0,16492,2,44,0,1,0,0,0,0,1,0,0,0
199900.0,Baixa Densidade Residencial,Bom,4,431.0,11214,2,8,0,1,0,0,0,1,0,0,0,0
119500.0,Média Densidade Residencial,Médio,3,198.0,8600,2,69,0,0,0,1,0,0,0,1,0,0
120000.0,Média Densidade Residencial,Excelente,2,308.0,6000,1,59,0,0,0,1,0,0,1,0,0,0
110000.0,Média Densidade Residencial,Excelente,2,270.0,5684,1,76,0,0,0,1,0,0,1,0,0,0
280000.0,Baixa Densidade Residencial,Médio,2,576.0,70761,2,31,0,1,0,0,0,0,0,1,0,0
204000.0,Baixa Densidade Residencial,Excelente,3,422.0,9303,2,11,0,1,0,0,0,0,1,0,0,0
210000.0,Vila Flutuante Residencial,Excelente,3,676.0,9000,2,1,0,0,0,0,1,0,1,0,0,0
188000.0,Baixa Densidade Residencial,Médio,4,560.0,9297,2,30,0,1,0,0,0,0,0,1,0,0
175500.0,Baixa Densidade Residencial,Razoável,3,528.0,9600,1,34,0,1,0,0,0,0,0,0,1,0
98000.0,Média Densidade Residencial,Razoável,4,513.0,4571,1,92,0,0,0,1,0,0,0,0,1,0
256000.0,Baixa Densidade Residencial,Excelente,2,529.0,53227,1,54,0,1,0,0,0,0,1,0,0,0
161000.0,Média Densidade Residencial,Razoável,3,228.0,5100,1,83,0,0,0,1,0,0,0,0,1,0
110000.0,Baixa Densidade Residencial,Médio,3,352.0,7015,1,59,0,1,0,0,0,0,0,1,0,0
263435.0,Vila Flutuante Residencial,Excelente,3,552.0,8004,2,0,0,0,0,0,1,0,1,0,0,0
155000.0,Baixa Densidade Residencial,Excelente,3,576.0,7200,1,73,0,1,0,0,0,0,1,0,0,0
62383.0,Baixa Densidade Residencial,Bom,3,360.0,8281,1,44,0,1,0,0,0,1,0,0,0,0
188700.0,Baixa Densidade Residencial,Razoável,3,240.0,11988,1,74,0,1,0,0,0,0,0,0,1,0
124000.0,Baixa Densidade Residencial,Médio,3,0.0,8430,2,31,0,1,0,0,0,0,0,1,0,0
178740.0,Média Densidade Residencial,Excelente,2,398.0,3072,2,2,0,0,0,1,0,0,1,0,0,0
167000.0,Baixa Densidade Residencial,Médio,2,526.0,10628,1,37,0,1,0,0,0,0,0,1,0,0
146500.0,Baixa Densidade Residencial,Excelente,3,312.0,9480,1,65,0,1,0,0,0,0,1,0,0,0
250000.0,Baixa Densidade Residencial,Excelente,3,866.0,11428,2,1,0,1,0,0,0,0,1,0,0,0
187000.0,Baixa Densidade Residencial,Excelente,3,506.0,9291,2,15,0,1,0,0,0,0,1,0,0,0
212000.0,Baixa Densidade Residencial,Médio,1,528.0,6820,1,25,0,1,0,0,0,0,0,1,0,0
190000.0,Baixa Densidade Residencial,Médio,3,534.0,11952,2,30,0,1,0,0,0,0,0,1,0,0
148000.0,Média Densidade Residencial,Excelente,2,525.0,3675,1,3,0,0,0,1,0,0,1,0,0,0
440000.0,Baixa Densidade Residencial,Excelente,2,908.0,14977,2,1,0,1,0,0,0,0,1,0,0,0
251000.0,Baixa Densidade Residencial,Excelente,2,499.0,5330,2,7,0,1,0,0,0,0,1,0,0,0
132500.0,Baixa Densidade Residencial,Médio,2,624.0,8480,1,44,0,1,0,0,0,0,0,1,0,0
208900.0,Baixa Densidade Residencial,Excelente,3,508.0,13125,2,11,0,1,0,0,0,0,1,0,0,0
380000.0,Baixa Densidade Residencial,Excelente,3,694.0,13693,2,1,0,1,0,0,0,0,1,0,0,0
297000.0,Baixa Densidade Residencial,Excelente,3,826.0,10637,2,2,0,1,0,0,0,0,1,0,0,0
89471.0,Média Densidade Residencial,Médio,2,672.0,5925,1,70,0,0,0,1,0,0,0,1,0,0
326000.0,Baixa Densidade Residencial,Excelente,3,772.0,16033,2,2,0,1,0,0,0,0,1,0,0,0
374000.0,Baixa Densidade Residencial,Excelente,2,874.0,11846,2,3,0,1,0,0,0,0,1,0,0,0
155000.0,Média Densidade Residencial,Excelente,4,164.0,2500,1,94,0,0,0,1,0,0,1,0,0,0
164000.0,Média Densidade Residencial,Excelente,2,402.0,4500,2,8,0,0,0,1,0,0,1,0,0,0
132500.0,Baixa Densidade Residencial,Bom,3,264.0,7758,1,45,0,1,0,0,0,1,0,0,0,0
147000.0,Baixa Densidade Residencial,Bom,3,264.0,9600,1,59,0,1,0,0,0,1,0,0,0,0
156000.0,Baixa Densidade Residencial,Médio,3,515.0,10289,1,42,0,1,0,0,0,0,0,1,0,0
175000.0,Baixa Densidade Residencial,Bom,3,487.0,12243,2,36,0,1,0,0,0,1,0,0,0,0
160000.0,Baixa Densidade Residencial,Médio,3,520.0,10800,2,106,0,1,0,0,0,0,0,1,0,0
86000.0,Média Densidade Residencial,Médio,1,286.0,1526,1,39,0,0,0,1,0,0,0,1,0,0
115000.0,Média Densidade Residencial,Médio,3,336.0,2665,1,32,0,0,0,1,0,0,0,1,0,0
133000.0,Baixa Densidade Residencial,Médio,3,240.0,9490,1,65,0,1,0,0,0,0,0,1,0,0
172785.0,Baixa Densidade Residencial,Bom,3,429.0,15578,2,0,0,1,0,0,0,1,0,0,0,0
155000.0,Baixa Densidade Residencial,Médio,3,308.0,7931,1,48,0,1,0,0,0,0,0,1,0,0
91300.0,Média Densidade Residencial,Bom,2,273.0,5784,1,71,0,0,0,1,0,1,0,0,0,0
34900.0,Comercial,Médio,2,0.0,7879,1,89,0,0,1,0,0,0,0,1,0,0
430000.0,Baixa Densidade Residencial,Excelente,4,546.0,12692,3,15,0,1,0,0,0,0,1,0,0,0
184000.0,Baixa Densidade Residencial,Excelente,4,240.0,9120,2,83,0,1,0,0,0,0,1,0,0,0
130000.0,Baixa Densidade Residencial,Excelente,3,288.0,7800,1,42,0,1,0,0,0,0,1,0,0,0
120000.0,Baixa Densidade Residencial,Razoável,2,297.0,7535,1,49,0,1,0,0,0,0,0,0,1,0
